translation_x,translation_y,frame_numbers
-17.69980457873639,-73.41986783164371,frame_000572
-17.748492475959143,-73.66634765547118,frame_000573
-17.797180373181888,-73.91282747929863,frame_000574
-17.84586827040464,-74.1593073031261,frame_000575
-17.893141567552977,-74.40578712443302,frame_000576
-17.939956708176034,-74.65226694492361,frame_000577
-17.986771848799084,-74.89874676541419,frame_000578
-18.03358698942214,-75.1452265859048,frame_000579
-18.080402130045197,-75.39170640639537,frame_000580
-18.12721727066825,-75.63818622688596,frame_000581
-18.17403240466269,-75.88232879764769,frame_000582
-18.22084753725106,-76.12597558816391,frame_000583
-18.267662669839428,-76.3696223786801,frame_000584
-18.3144778024278,-76.61326916919633,frame_000585
-18.36129293501617,-76.85691595971252,frame_000586
-18.40810806760454,-77.10056275022875,frame_000587
-18.453247772461744,-77.34294225715256,frame_000588
-18.49819017145839,-77.58517252309441,frame_000589
-18.54313257045504,-77.82740278903628,frame_000590
-18.58807496945168,-78.06963305497814,frame_000591
-18.63301736844833,-78.31186332092001,frame_000592
-18.67795976744497,-78.55409358686185,frame_000593
-18.722902078267808,-78.79905573204942,frame_000594
-18.76784438582494,-79.04411905794979,frame_000595
-18.81278669338208,-79.28918238385015,frame_000596
-18.85772900093921,-79.53424570975051,frame_000597
-18.90267130849635,-79.77930903565088,frame_000598
-18.947550077758763,-80.02422817711489,frame_000599
-18.990619677682112,-80.26504185647073,frame_000600
-19.033689277605458,-80.50585553582654,frame_000601
-19.076758877528807,-80.74666921518238,frame_000602
-19.11982847745216,-80.9874828945382,frame_000603
-19.1628980773755,-81.22829657389401,frame_000604
-19.20596766993284,-81.46940368633565,frame_000605
-19.24903719873603,-81.71305051272681,frame_000606
-19.29210672753923,-81.956697339118,frame_000607
-19.335176256342425,-82.20034416550915,frame_000608
-19.378245785145623,-82.44399099190034,frame_000609
-19.421315313948817,-82.6876378182915,frame_000610
-19.464709219367727,-82.9307939177934,frame_000611
-19.50965143791112,-83.17160768173092,frame_000612
-19.554593656454514,-83.41242144566846,frame_000613
-19.599535874997905,-83.65323520960598,frame_000614
-19.644478093541306,-83.89404897354353,frame_000615
-19.68942031208469,-84.13486273748106,frame_000616
-19.7348173184029,-84.37567650703704,frame_000617
-19.78163219248964,-84.61649029410933,frame_000618
-19.828447066576377,-84.85730408118158,frame_000619
-19.875261940663115,-85.09811786825387,frame_000620
-19.92207681474985,-85.33893165532614,frame_000621
-19.968891688836592,-85.57974544239842,frame_000622
-20.01512132777156,-85.82055922937276,frame_000623
-20.060063449372645,-86.06137301613175,frame_000624
-20.105005570973727,-86.30218680289072,frame_000625
-20.14994769257481,-86.5430005896497,frame_000626
-20.19488981417589,-86.78381437640867,frame_000627
-20.239831935776976,-87.02462816316765,frame_000628
-20.285489682518467,-87.26544197289762,frame_000629
-20.332304468038377,-87.50625581976763,frame_000630
-20.379119253558283,-87.74706966663763,frame_000631
-20.4259340390782,-87.98788351350765,frame_000632
-20.472748824598103,-88.22869736037767,frame_000633
-20.519563610118013,-88.46951120724766,frame_000634
-20.5655323199611,-88.70968507438627,frame_000635
-20.61047436880503,-88.94908236532902,frame_000636
-20.655416417648965,-89.18847965627178,frame_000637
-20.700358466492894,-89.42787694721453,frame_000638
-20.745300515336822,-89.66727423815729,frame_000639
-20.79024256418076,-89.90667152910004,frame_000640
-20.835184580637826,-90.14680746277013,frame_000641
-20.880126567369963,-90.38762132880632,frame_000642
-20.925068554102104,-90.62843519484257,frame_000643
-20.97001054083424,-90.86924906087876,frame_000644
-21.014952527566383,-91.110062926915,frame_000645
-21.05989451429852,-91.3508767929512,frame_000646
-21.105943392259217,-91.59001609708584,frame_000647
-21.152758065057803,-91.82799686745776,frame_000648
-21.199572737856386,-92.06597763782968,frame_000649
-21.24638741065497,-92.3039584082016,frame_000650
-21.293202083453554,-92.5419391785735,frame_000651
-21.34001675625214,-92.77991994894542,frame_000652
-21.38559407011225,-93.01883668099973,frame_000653
-21.430535983436396,-93.25823404202605,frame_000654
-21.47547789676053,-93.49763140305237,frame_000655
-21.52041981008467,-93.7370287640787,frame_000656
-21.56536172340881,-93.976426125105,frame_000657
-21.61030363673295,-94.21582348613134,frame_000658
-21.6566132745127,-94.45418629289838,frame_000659
-21.70342786679807,-94.69216714931544,frame_000660
-21.75024245908344,-94.9301480057325,frame_000661
-21.797057051368807,-95.16812886214956,frame_000662
-21.843871643654172,-95.40610971856664,frame_000663
-21.890686235939544,-95.64409057498368,frame_000664
-21.93750080509039,-95.88093820040808,frame_000665
-21.984315368457608,-96.1175025180843,frame_000666
-22.031129931824825,-96.35406683576052,frame_000667
-22.07794449519204,-96.59063115343672,frame_000668
-22.12475905855926,-96.82719547111296,frame_000669
-22.17157362192648,-97.06375978878918,frame_000670
-22.22001671018084,-97.30155601432052,frame_000671
-22.268703909968583,-97.53953689955088,frame_000672
-22.317391109756336,-97.77751778478128,frame_000673
-22.366078309544086,-98.01549867001162,frame_000674
-22.41476550933184,-98.253479555242,frame_000675
-22.463452709119583,-98.49146044047237,frame_000676
-22.508621892061587,-98.72678022078252,frame_000677
-22.55356367467516,-98.9619279905085,frame_000678
-22.598505457288724,-99.19707576023444,frame_000679
-22.64344723990229,-99.43222352996044,frame_000680
-22.688389022515857,-99.6673712996864,frame_000681
-22.73333080472311,-99.90251906952942,frame_000682
-22.77827254182913,-100.13766685236416,frame_000683
-22.82321427893515,-100.37281463519892,frame_000684
-22.86815601604117,-100.60796241803368,frame_000685
-22.913097753147195,-100.84311020086844,frame_000686
-22.958039490253213,-101.07825798370318,frame_000687
-23.00283408456088,-101.31329446735052,frame_000688
-23.045903095142343,-101.5470257150728,frame_000689
-23.08897210572381,-101.7807569627951,frame_000690
-23.13204111630527,-102.01448821051736,frame_000691
-23.175110126886736,-102.24821945823967,frame_000692
-23.2181791374682,-102.48195070596196,frame_000693
-23.26124814997321,-102.71505209553966,frame_000694
-23.304317173532795,-102.94453369794913,frame_000695
-23.34738619709238,-103.17401530035856,frame_000696
-23.39045522065197,-103.403496902768,frame_000697
-23.43352424421155,-103.63297850517743,frame_000698
-23.47659326777114,-103.8624601075869,frame_000699
-23.51884635354351,-104.0894728635768,frame_000700
-23.558170088899484,-104.30762205619163,frame_000701
-23.59749382425546,-104.52577124880646,frame_000702
-23.63681755961144,-104.7439204414213,frame_000703
-23.67614129496741,-104.96206963403613,frame_000704
-23.715465030323383,-105.18021882665096,frame_000705
-23.753712010266828,-105.39429544067264,frame_000706
-23.78929050940529,-105.5982791425287,frame_000707
-23.824869008543757,-105.80226284438476,frame_000708
-23.860447507682213,-106.0062465462408,frame_000709
-23.89602600682068,-106.21023024809688,frame_000710
-23.93160450595914,-106.41421394995292,frame_000711
-23.96718310793773,-106.61010307088164,frame_000712
-24.002761895028534,-106.79142194614111,frame_000713
-24.038340682119347,-106.97274082140063,frame_000714
-24.07391946921016,-107.15405969666013,frame_000715
-24.10949825630097,-107.33537857191963,frame_000716
-24.14507704339178,-107.51669744717913,frame_000717
-24.17985674659025,-107.68652962517274,frame_000718
-24.21356320322202,-107.8409340633239,frame_000719
-24.247269659853792,-107.99533850147508,frame_000720
-24.28097611648556,-108.14974293962624,frame_000721
-24.31468257311733,-108.3041473777774,frame_000722
-24.348389029749104,-108.45855181592856,frame_000723
-24.381165966568915,-108.60240799917229,frame_000724
-24.413000009190988,-108.73556415405666,frame_000725
-24.444834051813057,-108.86872030894102,frame_000726
-24.476668094435126,-109.00187646382538,frame_000727
-24.5085021370572,-109.13503261870974,frame_000728
-24.54033617967927,-109.26818877359412,frame_000729
-24.571110322279107,-109.3877131099316,frame_000730
-24.60107198631301,-109.49678781880256,frame_000731
-24.631033650346904,-109.6058625276735,frame_000732
-24.6609953143808,-109.71493723654444,frame_000733
-24.6909569784147,-109.8240119454154,frame_000734
-24.7209186424486,-109.93308665428634,frame_000735
-24.74968998868088,-110.0286534979002,frame_000736
-24.777779242689757,-110.11647987940049,frame_000737
-24.805868496698636,-110.20430626090076,frame_000738
-24.83395775070751,-110.292132642401,frame_000739
-24.862047004716388,-110.37995902390128,frame_000740
-24.890136258725263,-110.46778540540154,frame_000741
-24.90897918154913,-110.54462072305373,frame_000742
-24.923959712865337,-110.61686483681994,frame_000743
-24.93894024418154,-110.68910895058616,frame_000744
-24.953920775497743,-110.76135306435242,frame_000745
-24.968901306813954,-110.83359717811864,frame_000746
-24.98388183813016,-110.90584129188488,frame_000747
-24.988703053067432,-110.97040048754867,frame_000748
-24.990574789055987,-111.03272857795692,frame_000749
-24.99244652504454,-111.09505666836516,frame_000750
-24.99431826103309,-111.1573847587734,frame_000751
-24.996189997021645,-111.21971284918162,frame_000752
-24.9980617330102,-111.28204093958986,frame_000753
-24.98569759316464,-111.341975873353,frame_000754
-24.970715015269253,-111.40147062819833,frame_000755
-24.95573243737387,-111.46096538304366,frame_000756
-24.940749859478487,-111.52046013788896,frame_000757
-24.925767281583106,-111.5799548927343,frame_000758
-24.91078470368772,-111.63944964757964,frame_000759
-24.880392466829512,-111.69635391958307,frame_000760
-24.848555574443544,-111.75301533382006,frame_000761
-24.816718682057573,-111.80967674805709,frame_000762
-24.7848817896716,-111.86633816229408,frame_000763
-24.753044897285623,-111.92299957653108,frame_000764
-24.72120800489966,-111.97966099076808,frame_000765
-24.67463023013432,-112.03632215524448,frame_000766
-24.6278116787058,-112.0929833156413,frame_000767
-24.580993127277274,-112.14964447603816,frame_000768
-24.534174575848752,-112.20630563643498,frame_000769
-24.48735602442024,-112.2629667968318,frame_000770
-24.43973488324764,-112.31970383149238,frame_000771
-24.37793465659649,-112.37778131147904,frame_000772
-24.316134429945343,-112.43585879146568,frame_000773
-24.254334203294206,-112.49393627145233,frame_000774
-24.192533976643052,-112.552013751439,frame_000775
-24.130733749991908,-112.61009123142564,frame_000776
-24.06685681588599,-112.6686922892067,frame_000777
-23.98820215192081,-112.73101909622038,frame_000778
-23.909547487955617,-112.79334590323408,frame_000779
-23.830892823990425,-112.85567271024776,frame_000780
-23.752238160025232,-112.91799951726144,frame_000781
-23.67358349606005,-112.98032632427513,frame_000782
-23.59203952185918,-113.04237991573387,frame_000783
-23.49840324926453,-113.10329004949978,frame_000784
-23.40476697666989,-113.16420018326568,frame_000785
-23.311130704075243,-113.22511031703158,frame_000786
-23.217494431480613,-113.28602045079748,frame_000787
-23.12385815888597,-113.34693058456337,frame_000788
-23.025797631660325,-113.4067251039451,frame_000789
-22.915307055709505,-113.46338527815236,frame_000790
-22.804816479758703,-113.5200454523596,frame_000791
-22.694325903807883,-113.57670562656683,frame_000792
-22.583835327857063,-113.63336580077409,frame_000793
-22.473344751906243,-113.69002597498134,frame_000794
-22.35725614020521,-113.74574509247029,frame_000795
-22.22991126307091,-113.79957197763316,frame_000796
-22.10256638593661,-113.85339886279604,frame_000797
-21.975221508802303,-113.90722574795892,frame_000798
-21.847876631668004,-113.96105263312182,frame_000799
-21.720531754533724,-114.01487951828472,frame_000800
-21.5871674713308,-114.06813715480295,frame_000801
-21.444840961314583,-114.12054724333925,frame_000802
-21.30251445129837,-114.17295733187548,frame_000803
-21.160187941282185,-114.22536742041171,frame_000804
-21.01786143126597,-114.27777750894798,frame_000805
-20.875534921249763,-114.33018759748424,frame_000806
-20.72791133219559,-114.38192977325691,frame_000807
-20.574348593917065,-114.43292307714322,frame_000808
-20.420785855638503,-114.48391638102952,frame_000809
-20.26722311735995,-114.5349096849158,frame_000810
-20.113660379081395,-114.58590298880208,frame_000811
-19.960097640802864,-114.63689629268838,frame_000812
-19.79842874463929,-114.68865590946449,frame_000813
-19.62988432842142,-114.74106550119994,frame_000814
-19.46133991220355,-114.7934750929354,frame_000815
-19.29279549598568,-114.84588468467086,frame_000816
-19.12425107976784,-114.8982942764063,frame_000817
-18.955706663549968,-114.95070386814176,frame_000818
-18.78144382726433,-115.00138312837387,frame_000819
-18.60353591619865,-115.0509594287588,frame_000820
-18.425628005133,-115.10053572914372,frame_000821
-18.24772009406732,-115.15011202952869,frame_000822
-18.06981218300164,-115.1996883299136,frame_000823
-17.891904271935957,-115.24926463029854,frame_000824
-17.706351706338257,-115.29884081036808,frame_000825
-17.51720755764017,-115.3484169339115,frame_000826
-17.32806340894208,-115.39799305745493,frame_000827
-17.13891926024399,-115.44756918099831,frame_000828
-16.9497751115459,-115.49714530454176,frame_000829
-16.760630962847845,-115.54672142808516,frame_000830
-16.56586867430034,-115.59735984117916,frame_000831
-16.3692336724697,-115.64835235079,frame_000832
-16.17259867063906,-115.69934486040084,frame_000833
-15.975963668808454,-115.75033737001168,frame_000834
-15.779328666977811,-115.80132987962251,frame_000835
-15.582693665147172,-115.85232238923338,frame_000836
-15.378383844789417,-115.90795907967988,frame_000837
-15.17238522994098,-115.964617692271,frame_000838
-14.966386615092508,-116.02127630486216,frame_000839
-14.760388000244038,-116.07793491745332,frame_000840
-14.554389385395568,-116.13459353004448,frame_000841
-14.34839077054713,-116.1912521426356,frame_000842
-14.137396058862045,-116.24665093299858,frame_000843
-13.92577934315312,-116.30189287802388,frame_000844
-13.714162627444194,-116.3571348230492,frame_000845
-13.502545911735272,-116.41237676807454,frame_000846
-13.290929196026385,-116.46761871309984,frame_000847
-13.07931248031746,-116.52286065812515,frame_000848
-12.856920967236212,-116.58081913522014,frame_000849
-12.63406796376472,-116.63889396285067,frame_000850
-12.411214960293265,-116.6969687904812,frame_000851
-12.18836195682177,-116.75504361811176,frame_000852
-11.965508953350277,-116.81311844574228,frame_000853
-11.74244192617746,-116.87119326898784,frame_000854
-11.51209809315971,-116.92926794314327,frame_000855
-11.281754260141918,-116.98734261729876,frame_000856
-11.051410427124129,-117.04541729145424,frame_000857
-10.821066594106338,-117.1034919656097,frame_000858
-10.590722761088548,-117.16156663976516,frame_000859
-10.35945929036469,-117.21991954194742,frame_000860
-10.11975187343018,-117.2808270832847,frame_000861
-9.880044456495666,-117.341734624622,frame_000862
-9.640337039561157,-117.40264216595928,frame_000863
-9.400629622626685,-117.46354970729656,frame_000864
-9.160922205692172,-117.52445724863384,frame_000865
-8.920586087641562,-117.58584034715965,frame_000866
-8.67713321724945,-117.64958099515188,frame_000867
-8.433680346857377,-117.7133216431441,frame_000868
-8.190227476465264,-117.77706229113632,frame_000869
-7.94677460607315,-117.84080293912857,frame_000870
-7.703321735681038,-117.9045435871208,frame_000871
-7.4576450146281905,-117.96895705161457,frame_000872
-7.204828562506495,-118.0355306111922,frame_000873
-6.9520121103848,-118.10210417076988,frame_000874
-6.699195658263104,-118.16867773034754,frame_000875
-6.446379206141408,-118.2352512899252,frame_000876
-6.193562754019755,-118.30182484950284,frame_000877
-5.939595916383804,-118.36883345703372,frame_000878
-5.6830340230529055,-118.43682345180792,frame_000879
-5.426472129722006,-118.50481344658212,frame_000880
-5.16991023639115,-118.5728034413563,frame_000881
-4.9133483430602505,-118.6407934361305,frame_000882
-4.656786449729351,-118.70878343090467,frame_000883
-4.399518936989966,-118.77730712196208,frame_000884
-4.141084309683984,-118.84671356184803,frame_000885
-3.8826496823779575,-118.916120001734,frame_000886
-3.624215055071931,-118.98552644162,frame_000887
-3.3657804277659054,-119.05493288150596,frame_000888
-3.1073458004598797,-119.12433932139194,frame_000889
-2.8455670325195133,-119.19501045852248,frame_000890
-2.579641530192468,-119.2672498202363,frame_000891
-2.3137160278654214,-119.33948918195011,frame_000892
-2.047790525538376,-119.41172854366395,frame_000893
-1.781865023211375,-119.48396790537775,frame_000894
-1.5159395208843292,-119.5562072670916,frame_000895
-1.2490475549528242,-119.62917762800744,frame_000896
-0.9812493203818438,-119.70283345876328,frame_000897
-0.7134510858109084,-119.77648928951908,frame_000898
-0.445652851239928,-119.85014512027492,frame_000899
-0.1778546166689474,-119.92380095103074,frame_000900
0.0899436179020329,-119.99745678178655,frame_000901
0.3599356361357925,-120.07360158091323,frame_000902
0.6314793550091562,-120.15150686986324,frame_000903
0.90302307388252,-120.22941215881322,frame_000904
1.1745667927558836,-120.3073174477632,frame_000905
1.4461105116292474,-120.3852227367132,frame_000906
1.7176542305025655,-120.46312802566317,frame_000907
1.991652547652816,-120.54196158019953,frame_000908
2.266941702589004,-120.6212832962023,frame_000909
2.542230857525192,-120.70060501220506,frame_000910
2.8175200124613333,-120.7799267282078,frame_000911
3.092809167397521,-120.85924844421056,frame_000912
3.3680983223337098,-120.93857016021332,frame_000913
3.650176096546802,-121.020972879078,frame_000914
3.934828864278672,-121.10454425420062,frame_000915
4.21948163201059,-121.18811562932324,frame_000916
4.504134399742508,-121.27168700444588,frame_000917
4.788787167474426,-121.35525837956853,frame_000918
5.073439935206343,-121.43882975469114,frame_000919
5.359580837052431,-121.52240099772506,frame_000920
5.64610631288314,-121.60597220662372,frame_000921
5.932631788713849,-121.68954341552237,frame_000922
6.219157264544557,-121.773114624421,frame_000923
6.505682740375217,-121.85668583331966,frame_000924
6.792208216205926,-121.9402570422183,frame_000925
7.083589374492213,-122.02505240559508,frame_000926
7.375732995312847,-122.11003999157586,frame_000927
7.667876616133433,-122.19502757755662,frame_000928
7.960020236954067,-122.2800151635374,frame_000929
8.2521638577747,-122.36500274951815,frame_000930
8.544307478595336,-122.44999033549894,frame_000931
8.841698027229732,-122.53497782518544,frame_000932
9.13945977343418,-122.61996530805956,frame_000933
9.43722151963863,-122.70495279093366,frame_000934
9.73498326584308,-122.78994027380776,frame_000935
10.032745012047528,-122.87492775668188,frame_000936
10.330520134737236,-122.95991523911172,frame_000937
10.632027296828989,-123.04490259759147,frame_000938
10.933534458920736,-123.12988995607124,frame_000939
11.235041621012485,-123.21487731455102,frame_000940
11.536548783104184,-123.29986467303075,frame_000941
11.838055945195933,-123.38485203151056,frame_000942
12.13983732368422,-123.46973567260736,frame_000943
12.445089880460374,-123.55330640341758,frame_000944
12.750342437236478,-123.6368771342278,frame_000945
13.055594994012631,-123.720447865038,frame_000946
13.360847550788788,-123.80401859584823,frame_000947
13.666100107564942,-123.88758932665844,frame_000948
13.971887723606024,-123.9711600395513,frame_000949
14.280885695236622,-124.05473064493988,frame_000950
14.58988366686727,-124.13830125032848,frame_000951
14.89888163849792,-124.22187185571708,frame_000952
15.207879610128566,-124.30544246110568,frame_000953
15.516877581759164,-124.38901306649429,frame_000954
15.825875558749702,-124.47258369580337,frame_000955
16.134873555603367,-124.55615441375905,frame_000956
16.44387155245703,-124.63972513171468,frame_000957
16.752869549310642,-124.72329584967034,frame_000958
17.061867546164308,-124.806866567626,frame_000959
17.37086554301797,-124.89043728558164,frame_000960
17.680391900490022,-124.97360827954766,frame_000961
17.991262567889816,-125.05576225424883,frame_000962
18.302133235289663,-125.13791622895005,frame_000963
18.61300390268951,-125.22007020365125,frame_000964
18.92387457008936,-125.30222417835246,frame_000965
19.2347452374892,-125.38437815305366,frame_000966
19.546274702456422,-125.46653212970604,frame_000967
19.859018093905807,-125.54868610995376,frame_000968
20.171761485355187,-125.63084009020147,frame_000969
20.48450487680457,-125.7129940704492,frame_000970
20.797248268253902,-125.79514805069692,frame_000971
21.109991659703283,-125.87730203094463,frame_000972
21.42431348391417,-125.96005291289929,frame_000973
21.740802309034915,-126.04362327007868,frame_000974
22.05729113415561,-126.12719362725802,frame_000975
22.373779959276355,-126.2107639844374,frame_000976
22.690268784397094,-126.2943343416168,frame_000977
23.006757609517845,-126.37790469879616,frame_000978
23.32232680548552,-126.46147505558469,frame_000979
23.636942931239965,-126.54504541196812,frame_000980
23.95155905699446,-126.62861576835157,frame_000981
24.266175182748952,-126.712186124735,frame_000982
24.580791308503446,-126.79575648111846,frame_000983
24.89540743425789,-126.87932683750188,frame_000984
25.21317375450453,-126.96448568136304,frame_000985
25.5334080615189,-127.05088900904428,frame_000986
25.853642368533272,-127.13729233672554,frame_000987
26.173876675547596,-127.22369566440676,frame_000988
26.494110982561963,-127.31009899208802,frame_000989
26.814345289576337,-127.39650231976924,frame_000990
27.135760080519397,-127.48290562396755,frame_000991
27.457867109913497,-127.5693089143954,frame_000992
27.77997413930765,-127.65571220482326,frame_000993
28.10208116870181,-127.74211549525111,frame_000994
28.42418819809597,-127.82851878567897,frame_000995
28.74629522749013,-127.91492207610682,frame_000996
29.067091344287626,-128.00033375525135,frame_000997
29.38732564140091,-128.08532045813163,frame_000998
29.7075599385142,-128.17030716101192,frame_000999
30.02779423562749,-128.2552938638922,frame_001000
30.34802853274072,-128.34028056677246,frame_001001
30.668262829854008,-128.42526726965275,frame_001002
30.987055685361256,-128.5015322234831,frame_001003
31.30541711171032,-128.57518672342152,frame_001004
31.623778538059323,-128.6488412233599,frame_001005
31.94213996440838,-128.7224957232983,frame_001006
32.26050139075744,-128.7961502232367,frame_001007
32.5788628171065,-128.8698047231751,frame_001008
32.873648224576144,-128.94108204922023,frame_001009
33.16391907523904,-129.01190417175386,frame_001010
33.45418992590199,-129.0827262942875,frame_001011
33.74446077656494,-129.15354841682117,frame_001012
34.03473162722789,-129.22437053935482,frame_001013
34.32500247789079,-129.29519266188845,frame_001014
34.5846343558672,-129.35957744620688,frame_001015
34.84119631713043,-129.4233172320008,frame_001016
35.097758278393655,-129.48705701779474,frame_001017
35.35432023965684,-129.55079680358867,frame_001018
35.61088220092007,-129.6145365893826,frame_001019
35.86744416218329,-129.67827637517652,frame_001020
36.09468470326316,-129.7323133065269,frame_001021
36.32128316944847,-129.7861377666121,frame_001022
36.54788163563382,-129.83996222669728,frame_001023
36.774480101819165,-129.89378668678248,frame_001024
37.00107856800452,-129.9476111468677,frame_001025
37.22623235902531,-130.00061605912768,frame_001026
37.42286719216823,-130.0374424902457,frame_001027
37.61950202531117,-130.07426892136374,frame_001028
37.81613685845412,-130.11109535248175,frame_001029
38.01277169159707,-130.1479217835998,frame_001030
38.20940652473998,-130.1847482147178,frame_001031
38.40317206729712,-130.21957130463997,frame_001032
38.57546140456048,-130.2393996892474,frame_001033
38.74775074182384,-130.2592280738548,frame_001034
38.92004007908716,-130.27905645846224,frame_001035
39.09232941635052,-130.2988848430697,frame_001036
39.264618753613874,-130.3187132276771,frame_001037
39.4323433015838,-130.33482328150956,frame_001038
39.58028709594883,-130.33482056865049,frame_001039
39.72823089031389,-130.3348178557914,frame_001040
39.87617468467894,-130.33481514293229,frame_001041
40.024118479044,-130.3348124300732,frame_001042
40.172062273409054,-130.3348097172141,frame_001043
40.31422733957802,-130.32897911326722,frame_001044
40.43969830206946,-130.30631237951116,frame_001045
40.5651692645609,-130.2836456457551,frame_001046
40.69064022705234,-130.26097891199902,frame_001047
40.81611118954376,-130.23831217824295,frame_001048
40.9415821520352,-130.21564544448688,frame_001049
41.06154525107703,-130.18742395962428,frame_001050
41.17016154946035,-130.14775908040565,frame_001051
41.27877784784366,-130.108094201187,frame_001052
41.38739414622699,-130.06842932196838,frame_001053
41.49601044461032,-130.02876444274975,frame_001054
41.604626742993645,-129.9890995635311,frame_001055
41.708788541797226,-129.94213453053118,frame_001056
41.80616826466407,-129.88405484898135,frame_001057
41.90354798753093,-129.8259751674315,frame_001058
42.00092771039778,-129.76789548588167,frame_001059
42.09830743326464,-129.7098158043318,frame_001060
42.19568715613149,-129.65173612278198,frame_001061
42.28695703136377,-129.58507388621598,frame_001062
42.37122750260089,-129.50857952723678,frame_001063
42.45549797383801,-129.4320851682576,frame_001064
42.53976844507512,-129.35559080927845,frame_001065
42.62403891631224,-129.27909645029925,frame_001066
42.70830938754936,-129.20260209132007,frame_001067
42.787563499795134,-129.11624263327585,frame_001068
42.86247010091506,-129.0213334227086,frame_001069
42.93737670203501,-128.92642421214134,frame_001070
43.01228330315495,-128.8315150015741,frame_001071
43.087189904274894,-128.73660579100684,frame_001072
43.16209650539484,-128.64169658043957,frame_001073
43.231334663698775,-128.5373548621621,frame_001074
43.29687746547667,-128.4268639279437,frame_001075
43.36242026725456,-128.31637299372534,frame_001076
43.42796306903245,-128.20588205950696,frame_001077
43.49350587081032,-128.0953911252886,frame_001078
43.559048672588204,-127.9849001910702,frame_001079
43.62206311449273,-127.86197921548396,frame_001080
43.68386019793972,-127.73307340516506,frame_001081
43.7456572813867,-127.60416759484616,frame_001082
43.80745436483368,-127.47526178452723,frame_001083
43.86925144828066,-127.34635597420834,frame_001084
43.93104853172765,-127.21745016388942,frame_001085
43.98866196871712,-127.07905111555031,frame_001086
44.04484072598613,-126.93739659230266,frame_001087
44.10101948325514,-126.79574206905498,frame_001088
44.15719824052417,-126.65408754580729,frame_001089
44.21337699779318,-126.5124330225596,frame_001090
44.26955575506219,-126.37077849931194,frame_001091
44.32420940058243,-126.2164359290696,frame_001092
44.37851521359856,-126.05919959372322,frame_001093
44.43282102661469,-125.90196325837684,frame_001094
44.48712683963081,-125.7447269230305,frame_001095
44.54143265264694,-125.58749058768412,frame_001096
44.59573846566308,-125.43025425233772,frame_001097
44.64673347017855,-125.26550522822124,frame_001098
44.69729372206261,-125.09976968941778,frame_001099
44.74785397394669,-124.9340341506143,frame_001100
44.79841422583076,-124.7682986118108,frame_001101
44.84897447771484,-124.60256307300732,frame_001102
44.89953472959891,-124.43682753420384,frame_001103
44.95009480690528,-124.25893512202136,frame_001104
45.0006548757116,-124.08045080214625,frame_001105
45.05121494451794,-123.90196648227112,frame_001106
45.10177501332427,-123.723482162396,frame_001107
45.15233508213059,-123.5449978425209,frame_001108
45.202895146666734,-123.3661846859994,frame_001109
45.25345503152638,-123.17353509520292,frame_001110
45.30401491638603,-122.98088550440642,frame_001111
45.35457480124567,-122.78823591360997,frame_001112
45.40513468610531,-122.59558632281347,frame_001113
45.455694570964965,-122.402936732017,frame_001114
45.50642833672869,-122.2093663891945,frame_001115
45.55886078517069,-122.00680100734856,frame_001116
45.6112932336127,-121.80423562550268,frame_001117
45.66372568205471,-121.60167024365676,frame_001118
45.71615813049672,-121.39910486181084,frame_001119
45.76859057893873,-121.19653947996493,frame_001120
45.82071869955174,-120.99305334883653,frame_001121
45.8712783613538,-120.7848218175598,frame_001122
45.92183802315586,-120.57659028628304,frame_001123
45.97239768495792,-120.36835875500633,frame_001124
46.02295734675997,-120.1601272237296,frame_001125
46.07351700856204,-119.95189569245288,frame_001126
46.123641914204704,-119.74103349832082,frame_001127
46.17232878024324,-119.52146988089817,frame_001128
46.22101564628177,-119.30190626347552,frame_001129
46.26970251232031,-119.08234264605284,frame_001130
46.318389378358845,-118.8627790286302,frame_001131
46.36707624439739,-118.64321541120752,frame_001132
46.41576309394833,-118.42194183448962,frame_001133
46.46444990535342,-118.19671207975736,frame_001134
46.51313671675852,-117.97148232502506,frame_001135
46.56182352816361,-117.74625257029275,frame_001136
46.61051033956871,-117.52102281556046,frame_001137
46.6591971509738,-117.2957930608282,frame_001138
46.70857952375613,-117.06898486053323,frame_001139
46.75913900040764,-116.8395054446707,frame_001140
46.80969847705915,-116.61002602880816,frame_001141
46.86025795371066,-116.38054661294568,frame_001142
46.910817430362165,-116.15106719708314,frame_001143
46.96137690701368,-115.9215877812206,frame_001144
47.01193635828626,-115.68960918614492,frame_001145
47.0624957773985,-115.45446361498136,frame_001146
47.11305519651073,-115.2193180438178,frame_001147
47.16361461562297,-114.98417247265422,frame_001148
47.21417403473521,-114.74902690149064,frame_001149
47.26473345384745,-114.51388133032704,frame_001150
47.31433642983491,-114.27511857707673,frame_001151
47.363023093178384,-114.03289041161734,frame_001152
47.41170975652186,-113.79066224615796,frame_001153
47.460396419865326,-113.54843408069858,frame_001154
47.50908308320879,-113.30620591523925,frame_001155
47.55776974655226,-113.06397774977984,frame_001156
47.60645638909773,-112.8184612118145,frame_001157
47.65514301660463,-112.57056692757558,frame_001158
47.70382964411153,-112.3226726433367,frame_001159
47.75251627161843,-112.0747783590978,frame_001160
47.801202899125336,-111.82688407485888,frame_001161
47.84988952663224,-111.57898979061996,frame_001162
47.899793380107205,-111.32557104929772,frame_001163
47.950352662949584,-111.06917760031526,frame_001164
